Crime_ID,Crime_Type,Time_of_Happening,Location,Day_of_Week,Severity,Reported_Time,Nearby_Landmark,Frequency_in_Last_30_Days
255,Human Trafficking,22:21,"Deoli (28.67, 76.8279)",Sunday,Minor,14:28,Apartment Complex,24
256,Acid Attack,18:37,"Hastsal (28.5624, 77.0947)",Tuesday,Minor,18:24,Mall,34
257,Sexual Harassment,07:40,"Nangloi Jat (28.888, 77.0103)",Thursday,Severe,14:41,Mall,48
258,Stalking,17:06,"Karawal Nagar (28.7185, 77.0283)",Thursday,Severe,15:26,Temple,3
259,Domestic Violence,23:10,"Mandoli (28.4652, 77.0968)",Sunday,Minor,15:33,Police Station,8
260,Sexual Harassment,09:45,"Kirari Suleman Nagar (28.6411, 76.9203)",Monday,Minor,02:14,Hospital,7
261,Acid Attack,16:49,"Deoli (28.853, 76.9611)",Friday,Severe,05:26,Police Station,31
262,Eve Teasing,06:51,"Mustafabad (28.6634, 77.2637)",Sunday,Minor,11:02,School,25
263,Acid Attack,03:42,"Bhalswa Jahangir Pur (28.4154, 77.1928)",Monday,Severe,01:15,School,13
264,Dowry Death,09:42,"Mandoli (28.7775, 77.2682)",Wednesday,Minor,19:42,Temple,47
265,Honor Killing,22:04,"Gokal Pur (28.7389, 77.012)",Monday,Minor,23:38,Police Station,15
266,Human Trafficking,11:54,"Sultan Pur Majra (28.7434, 77.1734)",Sunday,Moderate,00:33,School,15
267,Acid Attack,19:43,"Hastsal (28.664, 76.9398)",Saturday,Minor,08:01,Hospital,44
268,Domestic Violence,01:23,"Mandoli (28.5694, 77.039)",Monday,Minor,03:37,Mall,5
269,Acid Attack,08:39,"Sultan Pur Majra (28.8631, 77.0018)",Tuesday,Minor,21:04,Apartment Complex,7
270,Human Trafficking,11:37,"Delhi Cantonment (28.5514, 76.8847)",Wednesday,Moderate,21:28,Market,40
271,Stalking,08:43,"Dallo Pura (28.7713, 76.9238)",Tuesday,Severe,23:00,Temple,3
272,Eve Teasing,15:25,"Delhi Cantonment (28.7273, 77.0105)",Friday,Minor,15:15,Park,15
273,Honor Killing,13:32,"Bhalswa Jahangir Pur (28.8934, 76.8051)",Monday,Minor,07:43,Apartment Complex,47
274,Eve Teasing,16:20,"Nangloi Jat (28.8548, 76.9861)",Thursday,Severe,11:00,School,40
275,Acid Attack,17:59,"Hastsal (28.7579, 76.9396)",Monday,Minor,23:42,School,14
276,Stalking,03:50,"Dallo Pura (28.67, 77.1232)",Tuesday,Minor,02:04,Mall,42
277,Sexual Harassment,05:53,"Sultan Pur Majra (28.5127, 76.8463)",Saturday,Moderate,02:21,Park,32
278,Eve Teasing,21:22,"Burari (28.8713, 76.8114)",Sunday,Moderate,03:42,Park,7
279,Dowry Death,15:11,"Mandoli (28.4414, 77.1231)",Wednesday,Minor,19:09,School,10
280,Domestic Violence,14:10,"Mustafabad (28.855, 76.8503)",Tuesday,Moderate,13:26,Police Station,38
281,Stalking,06:54,"Mustafabad (28.4384, 76.8912)",Wednesday,Moderate,17:25,Market,43
282,Acid Attack,13:18,"Nangloi Jat (28.5217, 76.9902)",Wednesday,Severe,01:05,Hospital,27
283,Sexual Harassment,11:38,"Mustafabad (28.5021, 76.9223)",Tuesday,Moderate,19:25,School,46
284,Domestic Violence,12:30,"Hastsal (28.7581, 76.9751)",Saturday,Minor,13:23,Park,43
285,Human Trafficking,01:05,"Sultan Pur Majra (28.7825, 77.2984)",Tuesday,Minor,10:24,Apartment Complex,18
286,Dowry Death,11:09,"Burari (28.6672, 77.1108)",Tuesday,Moderate,02:05,Temple,19
287,Dowry Death,15:54,"Dallo Pura (28.8568, 77.0131)",Sunday,Severe,16:19,Temple,22
288,Human Trafficking,21:18,"Bhalswa Jahangir Pur (28.5333, 77.259)",Friday,Minor,20:57,Mall,49
289,Human Trafficking,08:14,"Mustafabad (28.6207, 77.2958)",Tuesday,Severe,02:21,Park,10
290,Sexual Harassment,15:57,"Mandoli (28.67, 76.9522)",Tuesday,Severe,00:20,Police Station,15
291,Dowry Death,13:31,"Gokal Pur (28.4459, 76.8749)",Sunday,Moderate,17:01,Apartment Complex,41
292,Honor Killing,22:45,"Bhalswa Jahangir Pur (28.6106, 76.9262)",Saturday,Severe,07:15,Temple,15
293,Eve Teasing,12:27,"Deoli (28.6478, 77.2381)",Thursday,Severe,04:10,Mall,49
294,Honor Killing,08:41,"Dallo Pura (28.5069, 76.8932)",Wednesday,Minor,22:42,School,31
295,Honor Killing,20:04,"Delhi Cantonment (28.7751, 76.9482)",Friday,Severe,01:04,Hospital,0
296,Stalking,02:48,"Mustafabad (28.5045, 76.9144)",Wednesday,Minor,12:41,School,19
297,Honor Killing,01:18,"Mandoli (28.4894, 77.0141)",Wednesday,Moderate,04:44,Market,24
298,Dowry Death,08:45,"Sultan Pur Majra (28.7456, 77.2908)",Tuesday,Minor,01:48,Police Station,36
299,Domestic Violence,13:04,"Sultan Pur Majra (28.6902, 76.9689)",Saturday,Moderate,23:27,Hospital,2
300,Eve Teasing,21:49,"Deoli (28.4053, 77.0117)",Thursday,Moderate,21:52,Police Station,32
301,Eve Teasing,04:25,"Dallo Pura (28.5941, 76.8638)",Friday,Minor,04:44,Temple,38
302,Honor Killing,12:19,"Gokal Pur (28.669, 77.2793)",Thursday,Minor,14:47,Mall,48
303,Eve Teasing,04:49,"Mandoli (28.6442, 77.0641)",Friday,Moderate,01:49,Park,28
304,Acid Attack,06:43,"Mustafabad (28.8074, 77.2374)",Monday,Severe,18:58,Hospital,34
305,Dowry Death,19:30,"Deoli (28.5458, 77.0866)",Sunday,Moderate,04:04,Police Station,31
306,Stalking,03:10,"Gokal Pur (28.6093, 77.2041)",Tuesday,Moderate,20:07,Apartment Complex,3
307,Dowry Death,13:36,"Mustafabad (28.8647, 76.8302)",Friday,Severe,01:00,Market,4
308,Human Trafficking,23:20,"Dallo Pura (28.8309, 77.0641)",Sunday,Severe,11:18,School,41
309,Sexual Harassment,03:59,"Kirari Suleman Nagar (28.4426, 76.8805)",Friday,Minor,16:12,School,39
310,Honor Killing,14:09,"Nangloi Jat (28.6249, 76.8355)",Friday,Moderate,08:02,Hospital,13
311,Sexual Harassment,12:22,"Deoli (28.8749, 76.8418)",Wednesday,Severe,18:49,Mall,14
312,Human Trafficking,20:28,"Nangloi Jat (28.5978, 77.0733)",Monday,Severe,18:15,Apartment Complex,41
313,Human Trafficking,00:03,"Gokal Pur (28.8098, 77.0449)",Tuesday,Minor,07:02,Apartment Complex,6
314,Stalking,04:57,"Dallo Pura (28.4061, 76.8617)",Wednesday,Severe,05:39,Park,3
315,Eve Teasing,07:06,"Nangloi Jat (28.7775, 77.2431)",Tuesday,Minor,03:02,Temple,17
316,Domestic Violence,00:50,"Kirari Suleman Nagar (28.5265, 76.8601)",Monday,Moderate,00:58,Market,21
317,Dowry Death,17:23,"Deoli (28.5573, 76.8759)",Thursday,Severe,12:23,Police Station,26
318,Stalking,19:34,"Kirari Suleman Nagar (28.7382, 77.2509)",Saturday,Severe,13:46,Police Station,25
319,Honor Killing,07:08,"Hastsal (28.7062, 76.8409)",Sunday,Severe,19:48,Apartment Complex,17
320,Dowry Death,12:36,"Karawal Nagar (28.7708, 76.9238)",Tuesday,Severe,22:47,Park,14
321,Acid Attack,03:03,"Burari (28.6498, 77.0425)",Wednesday,Moderate,17:56,Mall,20
322,Eve Teasing,18:05,"Bhalswa Jahangir Pur (28.6086, 76.9961)",Monday,Severe,11:50,Mall,34
323,Dowry Death,06:32,"Delhi Cantonment (28.7913, 76.8499)",Monday,Moderate,11:08,Park,7
324,Eve Teasing,05:44,"Mandoli (28.5624, 77.0095)",Wednesday,Minor,06:29,Temple,0
325,Sexual Harassment,15:28,"Karawal Nagar (28.6006, 77.154)",Friday,Minor,18:24,School,6
326,Dowry Death,15:35,"Kirari Suleman Nagar (28.589, 76.8833)",Monday,Minor,10:13,Temple,49
327,Human Trafficking,03:51,"Nangloi Jat (28.6942, 76.9724)",Saturday,Moderate,04:59,Police Station,31
328,Domestic Violence,02:51,"Sultan Pur Majra (28.7245, 77.2724)",Friday,Minor,21:34,Temple,27
329,Domestic Violence,07:53,"Sultan Pur Majra (28.5169, 76.8015)",Friday,Severe,12:10,Park,19
330,Human Trafficking,15:42,"Mustafabad (28.7553, 76.9879)",Friday,Minor,19:40,Police Station,36
331,Stalking,09:36,"Nangloi Jat (28.5284, 77.2176)",Thursday,Minor,22:44,Police Station,36
332,Domestic Violence,10:26,"Karawal Nagar (28.4173, 77.0655)",Saturday,Minor,12:31,Temple,4
333,Human Trafficking,10:15,"Deoli (28.4365, 76.8345)",Friday,Minor,13:51,School,15
334,Domestic Violence,23:18,"Delhi Cantonment (28.4503, 77.1217)",Wednesday,Minor,00:35,Mall,46
335,Human Trafficking,15:33,"Delhi Cantonment (28.8659, 77.1594)",Monday,Minor,15:31,Hospital,40
336,Dowry Death,11:01,"Nangloi Jat (28.7029, 77.1372)",Thursday,Moderate,06:12,Hospital,1
337,Stalking,16:54,"Delhi Cantonment (28.5245, 76.9642)",Tuesday,Moderate,18:23,Park,10
338,Acid Attack,23:07,"Delhi Cantonment (28.5599, 76.8204)",Wednesday,Minor,01:04,Park,36
339,Domestic Violence,08:07,"Kirari Suleman Nagar (28.794, 77.0748)",Tuesday,Minor,01:40,Park,0
340,Stalking,05:56,"Burari (28.5722, 77.0169)",Sunday,Severe,17:14,Park,28
341,Eve Teasing,18:52,"Hastsal (28.6676, 77.2349)",Friday,Moderate,18:35,Police Station,32
342,Honor Killing,05:22,"Bhalswa Jahangir Pur (28.6633, 77.219)",Sunday,Moderate,01:07,Hospital,46
343,Sexual Harassment,17:12,"Nangloi Jat (28.7476, 76.848)",Thursday,Moderate,21:23,Apartment Complex,19
344,Human Trafficking,19:05,"Sultan Pur Majra (28.6521, 77.282)",Tuesday,Severe,20:44,Mall,36
345,Dowry Death,10:34,"Kirari Suleman Nagar (28.665, 77.2643)",Friday,Minor,10:50,Apartment Complex,47
346,Human Trafficking,21:00,"Hastsal (28.7534, 77.2925)",Wednesday,Minor,01:13,Mall,24
347,Acid Attack,20:26,"Nangloi Jat (28.6445, 77.1413)",Thursday,Minor,22:31,Police Station,34
348,Sexual Harassment,04:33,"Dallo Pura (28.5044, 77.2791)",Monday,Moderate,19:04,Apartment Complex,16
349,Domestic Violence,00:06,"Hastsal (28.6954, 76.9184)",Thursday,Minor,18:59,Park,40
350,Sexual Harassment,19:00,"Karawal Nagar (28.7636, 77.2666)",Wednesday,Minor,17:15,School,18
351,Acid Attack,14:58,"Sultan Pur Majra (28.5417, 77.275)",Monday,Moderate,05:17,Apartment Complex,19
352,Dowry Death,09:15,"Mustafabad (28.4172, 77.1835)",Friday,Minor,03:18,Market,41
353,Dowry Death,09:38,"Sultan Pur Majra (28.7172, 76.9981)",Friday,Severe,06:26,Market,25
354,Honor Killing,14:13,"Mandoli (28.7623, 76.9294)",Thursday,Moderate,13:28,Mall,31
355,Honor Killing,17:05,"Burari (28.7772, 76.8812)",Sunday,Minor,06:43,Market,16
356,Human Trafficking,07:50,"Mandoli (28.7227, 76.9655)",Monday,Moderate,06:42,Market,24
357,Human Trafficking,23:48,"Nangloi Jat (28.5979, 76.9332)",Tuesday,Moderate,11:13,Park,39
358,Human Trafficking,21:11,"Hastsal (28.7072, 77.0629)",Saturday,Minor,00:35,Temple,27
359,Stalking,03:26,"Dallo Pura (28.5126, 77.1729)",Wednesday,Severe,07:37,Apartment Complex,33
360,Human Trafficking,07:57,"Dallo Pura (28.8487, 77.1395)",Thursday,Minor,14:42,Park,29
361,Eve Teasing,00:23,"Kirari Suleman Nagar (28.4726, 76.8604)",Monday,Moderate,03:05,Police Station,1
362,Honor Killing,23:32,"Karawal Nagar (28.5511, 77.0091)",Tuesday,Moderate,11:27,Market,41
363,Acid Attack,06:56,"Mustafabad (28.8795, 76.9783)",Monday,Moderate,23:56,Mall,27
364,Domestic Violence,00:18,"Burari (28.5893, 77.0625)",Thursday,Minor,06:13,Mall,14
365,Eve Teasing,02:13,"Mustafabad (28.7539, 77.0278)",Wednesday,Severe,17:12,Park,20
366,Honor Killing,22:15,"Sultan Pur Majra (28.618, 77.2195)",Saturday,Moderate,17:24,Apartment Complex,15
367,Human Trafficking,17:24,"Mustafabad (28.7429, 77.1732)",Sunday,Severe,02:21,School,18
368,Dowry Death,12:57,"Hastsal (28.7548, 77.2387)",Thursday,Severe,07:25,Hospital,47
369,Acid Attack,10:21,"Delhi Cantonment (28.7944, 76.8043)",Tuesday,Moderate,20:39,Temple,23
370,Human Trafficking,17:21,"Mustafabad (28.478, 77.0791)",Sunday,Minor,13:17,Market,18
371,Sexual Harassment,22:03,"Nangloi Jat (28.4232, 77.2712)",Saturday,Minor,20:24,School,0
372,Honor Killing,05:42,"Gokal Pur (28.5513, 77.0364)",Thursday,Moderate,20:15,Park,25
373,Eve Teasing,12:41,"Kirari Suleman Nagar (28.7654, 76.8054)",Wednesday,Moderate,03:51,School,21
374,Stalking,14:16,"Mustafabad (28.8674, 76.8395)",Friday,Moderate,07:17,School,2
375,Domestic Violence,08:05,"Dallo Pura (28.4481, 76.8551)",Friday,Minor,03:23,Hospital,8
376,Eve Teasing,02:23,"Kirari Suleman Nagar (28.4646, 77.2494)",Sunday,Severe,06:42,School,49
377,Domestic Violence,11:04,"Karawal Nagar (28.7764, 77.0224)",Saturday,Severe,10:18,Police Station,50
378,Honor Killing,19:24,"Kirari Suleman Nagar (28.8968, 77.2807)",Tuesday,Severe,12:16,School,35
379,Acid Attack,12:15,"Gokal Pur (28.8234, 76.9459)",Thursday,Minor,14:58,Apartment Complex,13
380,Sexual Harassment,08:39,"Dallo Pura (28.4033, 77.2603)",Saturday,Moderate,05:26,School,14
381,Domestic Violence,16:17,"Kirari Suleman Nagar (28.8384, 77.0557)",Tuesday,Minor,17:56,School,8
382,Honor Killing,14:00,"Burari (28.4801, 76.8426)",Wednesday,Minor,17:51,Police Station,38
383,Eve Teasing,13:52,"Deoli (28.4136, 76.9828)",Tuesday,Severe,18:11,Temple,3
384,Domestic Violence,00:20,"Karawal Nagar (28.8357, 77.0485)",Tuesday,Minor,23:47,School,2
385,Dowry Death,07:26,"Nangloi Jat (28.801, 77.0294)",Thursday,Minor,21:24,Temple,5
386,Eve Teasing,06:24,"Gokal Pur (28.75, 76.8734)",Saturday,Minor,12:42,Apartment Complex,9
387,Eve Teasing,20:52,"Karawal Nagar (28.8546, 77.1912)",Tuesday,Minor,22:45,Mall,3
388,Honor Killing,10:46,"Nangloi Jat (28.6154, 77.2215)",Sunday,Minor,08:03,Apartment Complex,21
389,Sexual Harassment,17:39,"Sultan Pur Majra (28.6414, 76.84)",Tuesday,Moderate,10:35,Apartment Complex,22
390,Sexual Harassment,22:08,"Kirari Suleman Nagar (28.5093, 76.9367)",Thursday,Moderate,15:06,Park,11
391,Dowry Death,20:15,"Dallo Pura (28.6185, 77.2584)",Wednesday,Minor,18:03,Park,5
392,Acid Attack,13:28,"Bhalswa Jahangir Pur (28.5487, 77.0855)",Sunday,Minor,19:14,Temple,47
393,Eve Teasing,01:12,"Sultan Pur Majra (28.6868, 77.1589)",Sunday,Severe,08:49,Park,44
394,Eve Teasing,11:29,"Deoli (28.6781, 77.1715)",Tuesday,Severe,03:23,School,27
395,Dowry Death,09:14,"Bhalswa Jahangir Pur (28.4171, 77.1888)",Friday,Severe,07:29,Apartment Complex,38
396,Stalking,07:20,"Dallo Pura (28.809, 76.8947)",Thursday,Moderate,09:12,Police Station,14
397,Acid Attack,00:03,"Karawal Nagar (28.7279, 77.156)",Wednesday,Minor,12:16,Mall,23
398,Human Trafficking,03:28,"Kirari Suleman Nagar (28.4163, 76.9353)",Tuesday,Minor,17:23,Police Station,2
399,Honor Killing,20:43,"Dallo Pura (28.622, 77.0004)",Sunday,Severe,00:36,Apartment Complex,48
400,Dowry Death,05:48,"Mandoli (28.6098, 76.9158)",Tuesday,Minor,08:04,Mall,25
401,Dowry Death,22:00,"Karawal Nagar (28.817, 76.819)",Friday,Severe,04:48,Mall,42
402,Stalking,10:21,"Gokal Pur (28.6405, 77.2033)",Friday,Moderate,02:38,Hospital,41
403,Domestic Violence,01:24,"Bhalswa Jahangir Pur (28.488, 77.2716)",Sunday,Minor,04:00,Market,47
404,Domestic Violence,13:58,"Burari (28.8618, 76.8563)",Friday,Minor,08:40,Market,9
405,Eve Teasing,00:54,"Kirari Suleman Nagar (28.7225, 76.9746)",Wednesday,Severe,00:00,Park,40
406,Eve Teasing,06:27,"Nangloi Jat (28.8333, 76.9944)",Sunday,Minor,21:39,School,26
407,Sexual Harassment,01:37,"Nangloi Jat (28.7802, 76.9634)",Friday,Severe,02:26,Market,37
408,Sexual Harassment,23:32,"Kirari Suleman Nagar (28.8747, 76.874)",Wednesday,Minor,23:41,Mall,2
409,Human Trafficking,01:51,"Bhalswa Jahangir Pur (28.6863, 76.8171)",Monday,Moderate,16:56,Mall,49
410,Eve Teasing,19:19,"Sultan Pur Majra (28.6074, 76.9574)",Monday,Minor,02:38,Hospital,14
411,Honor Killing,07:35,"Nangloi Jat (28.5443, 77.1986)",Monday,Severe,18:00,Police Station,7
412,Stalking,10:22,"Delhi Cantonment (28.7586, 76.9439)",Saturday,Moderate,14:43,Market,18
413,Stalking,20:57,"Delhi Cantonment (28.8275, 76.8135)",Friday,Minor,22:21,Mall,39
414,Acid Attack,02:06,"Dallo Pura (28.727, 77.0299)",Sunday,Moderate,14:17,School,21
415,Human Trafficking,19:28,"Sultan Pur Majra (28.5201, 77.1085)",Thursday,Moderate,04:22,Market,24
416,Dowry Death,05:57,"Deoli (28.5564, 77.1661)",Tuesday,Severe,19:06,School,44
417,Eve Teasing,02:46,"Nangloi Jat (28.7844, 77.2065)",Sunday,Moderate,16:31,Park,6
418,Domestic Violence,11:59,"Burari (28.5613, 77.1669)",Thursday,Minor,01:58,Police Station,50
419,Honor Killing,12:20,"Gokal Pur (28.8514, 77.2779)",Tuesday,Severe,12:51,Police Station,23
420,Sexual Harassment,06:48,"Sultan Pur Majra (28.7052, 76.8751)",Thursday,Moderate,11:04,School,48
421,Eve Teasing,16:52,"Kirari Suleman Nagar (28.7334, 77.0495)",Saturday,Moderate,18:05,Mall,14
422,Eve Teasing,18:56,"Mustafabad (28.4638, 77.1002)",Tuesday,Moderate,23:27,Police Station,29
423,Human Trafficking,15:56,"Mandoli (28.514, 76.9436)",Monday,Severe,22:27,School,38
424,Human Trafficking,15:42,"Mandoli (28.6072, 76.8621)",Tuesday,Moderate,14:03,Police Station,17
425,Dowry Death,15:08,"Kirari Suleman Nagar (28.6794, 76.8789)",Sunday,Minor,01:57,Hospital,37
426,Acid Attack,11:43,"Mandoli (28.6832, 76.9598)",Saturday,Severe,13:22,Temple,44
427,Honor Killing,05:42,"Mustafabad (28.4627, 77.1819)",Wednesday,Minor,18:46,Mall,43
428,Domestic Violence,00:12,"Karawal Nagar (28.8524, 76.9797)",Friday,Severe,01:01,Police Station,3
429,Sexual Harassment,22:37,"Dallo Pura (28.4247, 76.9583)",Monday,Severe,16:23,Park,49
430,Sexual Harassment,13:06,"Delhi Cantonment (28.505, 76.8641)",Saturday,Minor,09:02,Hospital,30
431,Human Trafficking,15:22,"Gokal Pur (28.7507, 77.0294)",Sunday,Moderate,07:27,Park,36
432,Dowry Death,07:13,"Deoli (28.76, 77.2739)",Saturday,Severe,22:25,Temple,38
433,Stalking,22:30,"Mandoli (28.4528, 76.8728)",Thursday,Minor,20:01,Apartment Complex,17
434,Stalking,06:03,"Kirari Suleman Nagar (28.4385, 76.8456)",Wednesday,Moderate,08:29,School,4
435,Dowry Death,14:55,"Bhalswa Jahangir Pur (28.8967, 77.1914)",Sunday,Moderate,09:22,Apartment Complex,33
436,Eve Teasing,02:33,"Dallo Pura (28.4312, 77.1325)",Monday,Moderate,13:41,Mall,21
437,Dowry Death,13:33,"Karawal Nagar (28.8793, 76.9993)",Thursday,Severe,04:12,Mall,18
438,Acid Attack,12:36,"Deoli (28.8972, 77.094)",Tuesday,Minor,18:23,Apartment Complex,28
439,Dowry Death,22:17,"Mustafabad (28.7395, 77.2917)",Wednesday,Moderate,20:12,Park,20
440,Stalking,08:59,"Dallo Pura (28.597, 77.2988)",Friday,Moderate,03:23,Temple,46
441,Human Trafficking,08:40,"Gokal Pur (28.7255, 76.9773)",Wednesday,Moderate,01:00,Park,30
442,Eve Teasing,10:49,"Nangloi Jat (28.876, 76.984)",Monday,Minor,03:07,Mall,34
443,Stalking,16:00,"Burari (28.7083, 76.9937)",Friday,Minor,18:25,Park,31
444,Dowry Death,16:40,"Nangloi Jat (28.8486, 77.0915)",Monday,Moderate,18:09,Hospital,9
445,Sexual Harassment,22:21,"Nangloi Jat (28.5439, 77.1678)",Monday,Moderate,01:56,Park,15
446,Eve Teasing,01:19,"Delhi Cantonment (28.6827, 76.9598)",Saturday,Minor,00:09,Mall,46
447,Human Trafficking,04:32,"Bhalswa Jahangir Pur (28.5868, 77.051)",Wednesday,Moderate,04:46,Apartment Complex,4
448,Acid Attack,02:39,"Gokal Pur (28.5496, 77.2736)",Sunday,Minor,00:35,Mall,43
449,Eve Teasing,20:21,"Mustafabad (28.7031, 77.1857)",Tuesday,Minor,15:32,Market,38
450,Dowry Death,05:09,"Nangloi Jat (28.7226, 77.0126)",Sunday,Minor,00:29,Temple,24
451,Eve Teasing,09:45,"Sultan Pur Majra (28.5446, 77.0812)",Sunday,Severe,09:30,Market,33
452,Honor Killing,23:32,"Deoli (28.4865, 76.8813)",Friday,Minor,04:27,Temple,49
453,Eve Teasing,09:16,"Karawal Nagar (28.7656, 76.8824)",Saturday,Minor,08:49,Temple,7
454,Human Trafficking,15:09,"Gokal Pur (28.6707, 77.1675)",Thursday,Moderate,21:38,Hospital,34
455,Honor Killing,07:39,"Gokal Pur (28.5696, 76.9149)",Tuesday,Severe,05:47,Apartment Complex,32
456,Sexual Harassment,20:58,"Nangloi Jat (28.7868, 76.9398)",Saturday,Severe,15:02,Hospital,24
457,Eve Teasing,07:35,"Nangloi Jat (28.6577, 77.1371)",Sunday,Moderate,03:59,Temple,20
458,Honor Killing,23:12,"Deoli (28.6332, 77.1143)",Tuesday,Severe,01:19,Apartment Complex,33
459,Eve Teasing,19:03,"Hastsal (28.5507, 77.2693)",Saturday,Moderate,17:17,Temple,28
460,Domestic Violence,23:48,"Gokal Pur (28.7338, 77.086)",Sunday,Moderate,13:34,Apartment Complex,48
461,Eve Teasing,06:43,"Karawal Nagar (28.4953, 77.0858)",Sunday,Severe,05:30,Police Station,50
462,Sexual Harassment,21:32,"Sultan Pur Majra (28.7465, 77.0631)",Saturday,Minor,05:00,Market,10
463,Dowry Death,15:56,"Sultan Pur Majra (28.8486, 77.1954)",Thursday,Severe,09:36,School,47
464,Human Trafficking,10:19,"Gokal Pur (28.6672, 77.2396)",Sunday,Minor,03:47,Park,27
465,Domestic Violence,12:32,"Mandoli (28.7047, 76.8841)",Thursday,Minor,10:15,Police Station,10
466,Human Trafficking,04:09,"Kirari Suleman Nagar (28.5464, 76.8846)",Thursday,Minor,05:02,Market,20
467,Dowry Death,16:30,"Burari (28.7245, 76.8635)",Tuesday,Severe,17:42,Hospital,15
468,Human Trafficking,12:00,"Deoli (28.8982, 77.0949)",Thursday,Severe,18:24,Mall,39
469,Domestic Violence,05:30,"Delhi Cantonment (28.745, 77.1625)",Wednesday,Severe,23:02,School,50
470,Stalking,03:14,"Hastsal (28.4682, 77.1418)",Tuesday,Minor,13:43,Park,38
471,Stalking,15:46,"Bhalswa Jahangir Pur (28.8931, 77.1227)",Saturday,Severe,02:37,Temple,5
472,Acid Attack,11:05,"Deoli (28.4088, 76.8539)",Friday,Severe,19:14,Market,46
473,Honor Killing,08:33,"Dallo Pura (28.8117, 77.2646)",Friday,Severe,20:40,Police Station,5
474,Human Trafficking,20:21,"Mandoli (28.469, 77.2369)",Tuesday,Moderate,23:54,Hospital,24
475,Stalking,17:29,"Deoli (28.5464, 77.2856)",Tuesday,Minor,16:25,School,40
476,Stalking,03:33,"Bhalswa Jahangir Pur (28.7372, 77.149)",Tuesday,Moderate,06:23,Mall,34
477,Stalking,12:18,"Nangloi Jat (28.6925, 77.0845)",Wednesday,Moderate,06:26,School,15
478,Stalking,14:06,"Deoli (28.6423, 76.8781)",Tuesday,Severe,15:13,School,16
479,Eve Teasing,12:33,"Sultan Pur Majra (28.4224, 76.8109)",Sunday,Severe,21:42,Temple,45
480,Human Trafficking,20:08,"Kirari Suleman Nagar (28.5444, 76.9767)",Sunday,Moderate,17:16,School,44
481,Dowry Death,15:42,"Mandoli (28.4563, 77.0819)",Monday,Minor,19:48,School,19
482,Dowry Death,11:52,"Mandoli (28.8555, 77.0891)",Sunday,Moderate,20:32,Mall,31
483,Honor Killing,04:52,"Mustafabad (28.8302, 77.2096)",Monday,Minor,17:24,Police Station,1
484,Stalking,11:57,"Hastsal (28.5781, 77.0492)",Friday,Severe,00:56,Police Station,50
485,Honor Killing,17:41,"Gokal Pur (28.6481, 77.1213)",Thursday,Minor,15:34,Market,47
486,Honor Killing,05:04,"Deoli (28.6642, 76.945)",Wednesday,Moderate,04:55,Temple,33
487,Sexual Harassment,17:25,"Deoli (28.5013, 77.0642)",Monday,Severe,01:29,Park,44
488,Human Trafficking,10:17,"Hastsal (28.5404, 77.0561)",Wednesday,Severe,06:22,Police Station,12
489,Eve Teasing,08:51,"Bhalswa Jahangir Pur (28.7513, 77.2761)",Wednesday,Severe,14:26,School,49
490,Stalking,08:30,"Burari (28.812, 77.27)",Thursday,Severe,04:21,Apartment Complex,22
